row_id,legacy_row_id,fold,from,starting label,QID,label,depth,target,prediction,correct,reached,decision_source,model_depth
row351,Q867510|Q49757,1,Q867510,Cypresses,Q49757,poet,3,0,0,1,True,model,3
row353,Q1634926|Q1970746,3,Q1634926,Hugo Cassirer,Q1970746,Explanatory Dictionary of the Living Great Russian Language,5,0,0,1,True,model,5
row354,Q867510|Q1970746,1,Q867510,Cypresses,Q1970746,Explanatory Dictionary of the Living Great Russian Language,4,0,0,1,True,model,4
row355,Q324935|Q1970746,3,Q324935,Ferenc Hatvany,Q1970746,Explanatory Dictionary of the Living Great Russian Language,4,0,0,1,False,bfs_auto_prune,
row356,Q74128|Q1970746,0,Q74128,Alfred Flechtheim,Q1970746,Explanatory Dictionary of the Living Great Russian Language,4,0,0,1,True,model,4
row357,Q11770767|Q49757,3,Q11770767,Still life with coffee pot  dishes and fruit,Q49757,poet,2,0,0,1,True,model,2
row358,Q214867|Q49757,0,Q214867,National Gallery of Art,Q49757,poet,3,0,0,1,True,model,3
row360,Q74128|Q49757,0,Q74128,Alfred Flechtheim,Q49757,poet,5,0,0,1,True,model,5
row361,Q657415|Q49757,3,Q657415,Cleveland Museum of Art,Q49757,poet,3,0,0,1,True,model,3
row363,Q3783572|Q48968006,2,Q3783572,Harvard Art Museums,Q48968006,encyclopedia.com,5,0,1,0,True,model,5
row364,Q160236|Q21032589,1,Q160236,Metropolitan Museum of Art,Q21032589,Encyclopedia of Modern Christian Politics (2006 ed.),5,0,0,1,False,bfs_auto_prune,
row366,Q214867|Q867541,0,Q214867,National Gallery of Art,Q867541,Encyclopædia Britannica 11th edition,5,0,0,1,True,model,7
row367,Q74128|Q867541,0,Q74128,Alfred Flechtheim,Q867541,Encyclopædia Britannica 11th edition,5,0,0,1,True,model,5
row368,Q657415|Q867541,3,Q657415,Cleveland Museum of Art,Q867541,Encyclopædia Britannica 11th edition,3,0,0,1,True,model,3
row369,Q160236|Q455,1,Q160236,Metropolitan Museum of Art,Q455,Encyclopædia Britannica,4,0,0,1,True,model,4
row370,Q74128|Q455,0,Q74128,Alfred Flechtheim,Q455,Encyclopædia Britannica,5,0,0,1,True,model,5
row371,Q160236|Q42603,1,Q160236,Metropolitan Museum of Art,Q42603,priest,4,0,0,1,True,model,4
row372,Q160236|Q42857,1,Q160236,Metropolitan Museum of Art,Q42857,prophet,4,0,0,1,True,model,4
row373,Q74128|Q42857,0,Q74128,Alfred Flechtheim,Q42857,prophet,5,0,0,1,True,model,5
row374,Q160236|Q3411287,1,Q160236,Metropolitan Museum of Art,Q3411287,pyramid of bois de Vincennes,5,0,0,1,True,model,7
row376,Q17277888|Q1397808,0,Q17277888,Gottlieb Friedrich Reber,Q1397808,resistance fighter,4,0,0,1,False,bfs_auto_prune,
row377,Q867510|Q27096203,1,Q867510,Cypresses,Q27096203,Saint John the Baptist,4,1,1,1,True,model,4
row379,Q26221176|Q27096203,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q27096203,Saint John the Baptist,2,1,1,1,True,model,2
row380,Q74128|Q27096203,0,Q74128,Alfred Flechtheim,Q27096203,Saint John the Baptist,3,1,1,1,True,model,3
row383,Q160236|Q177220,1,Q160236,Metropolitan Museum of Art,Q177220,singer,3,0,0,1,True,model,5
row384,Q657415|Q512314,3,Q657415,Cleveland Museum of Art,Q512314,socialite,5,0,0,1,True,model,5
row387,Q160236|Q1210353,1,Q160236,Metropolitan Museum of Art,Q1210353,Dictionnaire Infernal,5,0,0,1,False,bfs_auto_prune,
row389,Q17277888|Q379406,0,Q17277888,Gottlieb Friedrich Reber,Q379406,Dictionary of Swedish National Biography,3,0,0,1,True,model,3
row390,Q160236|Q379406,1,Q160236,Metropolitan Museum of Art,Q379406,Dictionary of Swedish National Biography,5,0,0,1,True,model,5
row391,Q214867|Q379406,0,Q214867,National Gallery of Art,Q379406,Dictionary of Swedish National Biography,5,0,0,1,True,model,5
row392,Q160236|Q16014697,1,Q160236,Metropolitan Museum of Art,Q16014697,"Dictionary of National Biography, second supplement",4,0,0,1,True,model,4
row393,Q74128|Q16014697,0,Q74128,Alfred Flechtheim,Q16014697,"Dictionary of National Biography, second supplement",5,0,0,1,True,model,5
row394,Q160236|Q16014700,1,Q160236,Metropolitan Museum of Art,Q16014700,"Dictionary of National Biography, first supplement",4,0,0,1,True,model,4
row395,Q160236|Q15987216,1,Q160236,Metropolitan Museum of Art,Q15987216,"Dictionary of National Biography, 1885–1900",3,0,0,1,True,model,3
row396,Q1634926|Q46002746,3,Q1634926,Hugo Cassirer,Q46002746,Dictionary of African Biography,3,0,0,1,True,model,3
row398,Q55680361|Q4991371,4,Q55680361,Oskar Reichel,Q4991371,soldier,5,0,0,1,True,model,5
row399,Q3783572|Q7557389,2,Q3783572,Harvard Art Museums,Q7557389,Soldiers Field Soccer Stadium,2,0,1,0,True,model,2
row402,Q214867|Q19905413,0,Q214867,National Gallery of Art,Q19905413,Spring Flowers,5,0,1,0,True,model,5
row403,Q160236|Q3451370,1,Q160236,Metropolitan Museum of Art,Q3451370,Square in Argenteuil,5,0,0,1,False,bfs_auto_prune,
row404,Q214867|Q3451370,0,Q214867,National Gallery of Art,Q3451370,Square in Argenteuil,5,0,1,0,True,model,5
row405,Q17277888|Q2259451,0,Q17277888,Gottlieb Friedrich Reber,Q2259451,stage actor,3,0,0,1,True,model,3
row408,Q160236|Q3873319,1,Q160236,Metropolitan Museum of Art,Q3873319,Still life,5,0,0,1,False,bfs_auto_prune,
row409,Q214867|Q3873319,0,Q214867,National Gallery of Art,Q3873319,Still life,5,0,1,0,True,model,5
row410,Q324935|Q20178788,3,Q324935,Ferenc Hatvany,Q20178788,Still Life with Apples,1,1,1,1,True,model,1
row411,Q160236|Q4239850,1,Q160236,Metropolitan Museum of Art,Q4239850,Concise Literary Encyclopedia,5,0,0,1,True,model,5
row413,Q55680361|Q24022779,4,Q55680361,Oskar Reichel,Q24022779,Still Life: Potatoes in a Yellow Dish,5,1,1,1,True,model,5
row414,Q11770767|Q28146931,3,Q11770767,Still life with coffee pot  dishes and fruit,Q28146931,Street in Saintes-Maries,2,1,0,0,True,model,2
row427,Q160236|Q1766280,1,Q160236,Metropolitan Museum of Art,Q1766280,Svensk uppslagsbok,4,0,0,1,True,model,4
row429,Q214867|Q302556,0,Q214867,National Gallery of Art,Q302556,Catholic Encyclopedia,5,0,0,1,True,model,8
row430,Q74128|Q302556,0,Q74128,Alfred Flechtheim,Q302556,Catholic Encyclopedia,5,0,0,1,True,model,5
row431,Q657415|Q302556,3,Q657415,Cleveland Museum of Art,Q302556,Catholic Encyclopedia,3,0,0,1,True,model,3
row433,Q214867|Q1766280,0,Q214867,National Gallery of Art,Q1766280,Svensk uppslagsbok,5,0,0,1,True,model,5
row434,Q17277888|Q10685690,0,Q17277888,Gottlieb Friedrich Reber,Q10685690,Svenskt konstnärslexikon,4,0,0,1,True,model,4
row435,Q17277888|Q50395049,0,Q17277888,Gottlieb Friedrich Reber,Q50395049,Svenskt kvinnobiografiskt lexikon,3,0,0,1,True,model,3
row436,Q160236|Q50395049,1,Q160236,Metropolitan Museum of Art,Q50395049,Svenskt kvinnobiografiskt lexikon,5,0,0,1,True,model,6
row437,Q214867|Q50395049,0,Q214867,National Gallery of Art,Q50395049,Svenskt kvinnobiografiskt lexikon,5,0,0,1,True,model,5
row438,Q867510|Q1039808,1,Q867510,Cypresses,Q1039808,Carl Montag,5,1,1,1,True,model,5
row440,Q160236|Q1039808,1,Q160236,Metropolitan Museum of Art,Q1039808,Carl Montag,5,1,1,1,True,model,5
row441,Q867510|Q3658608,1,Q867510,Cypresses,Q3658608,caricaturist,5,0,0,1,True,model,5
row442,Q29441758|Q3658608,1,Q29441758,Margarete Mauthner,Q3658608,caricaturist,5,0,0,1,True,model,5
row443,Q5147536|Q3658608,1,Q5147536,Josef Feinhals,Q3658608,caricaturist,2,0,0,1,True,model,2
row444,Q21948567|Q907660,4,Q21948567,Sunflowers,Q907660,Canon of Dutch History,5,0,0,1,True,model,5
row445,Q26221176|Q907660,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q907660,Canon of Dutch History,5,0,0,1,False,bfs_auto_prune,
row448,Q1634926|Q91618,3,Q1634926,Hugo Cassirer,Q91618,Bruno Cassirer,4,1,1,1,True,model,3
row449,Q156426|Q602358,4,Q156426,Alexej von Jawlensky,Q602358,Brockhaus and Efron Encyclopedic Dictionary,3,0,0,1,False,bfs_auto_prune,
row450,Q1634926|Q602358,3,Q1634926,Hugo Cassirer,Q602358,Brockhaus and Efron Encyclopedic Dictionary,5,0,0,1,True,model,5
row451,Q867510|Q602358,1,Q867510,Cypresses,Q602358,Brockhaus and Efron Encyclopedic Dictionary,4,0,0,1,True,model,4
row453,Q26221176|Q602358,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q602358,Brockhaus and Efron Encyclopedic Dictionary,5,0,0,1,True,model,5
row454,Q17277888|Q602358,0,Q17277888,Gottlieb Friedrich Reber,Q602358,Brockhaus and Efron Encyclopedic Dictionary,4,0,0,1,True,model,4
row455,Q29441758|Q602358,1,Q29441758,Margarete Mauthner,Q602358,Brockhaus and Efron Encyclopedic Dictionary,4,0,0,1,True,model,7
row456,Q324935|Q602358,3,Q324935,Ferenc Hatvany,Q602358,Brockhaus and Efron Encyclopedic Dictionary,4,0,0,1,False,bfs_auto_prune,
row457,Q160236|Q602358,1,Q160236,Metropolitan Museum of Art,Q602358,Brockhaus and Efron Encyclopedic Dictionary,3,0,0,1,True,model,5
row458,Q3783572|Q602358,2,Q3783572,Harvard Art Museums,Q602358,Brockhaus and Efron Encyclopedic Dictionary,5,0,0,1,True,model,5
row461,Q214867|Q602358,0,Q214867,National Gallery of Art,Q602358,Brockhaus and Efron Encyclopedic Dictionary,3,0,0,1,True,model,7
row462,Q74128|Q602358,0,Q74128,Alfred Flechtheim,Q602358,Brockhaus and Efron Encyclopedic Dictionary,4,0,0,1,True,model,4
row463,Q657415|Q602358,3,Q657415,Cleveland Museum of Art,Q602358,Brockhaus and Efron Encyclopedic Dictionary,3,0,0,1,True,model,10
row465,Q867510|Q7720110,1,Q867510,Cypresses,Q7720110,The Brierwood Pipe,4,0,1,0,True,model,4
row467,Q26221176|Q7720110,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q7720110,The Brierwood Pipe,2,0,1,0,True,model,2
row469,Q160236|Q665807,1,Q160236,Metropolitan Museum of Art,Q665807,Biographisches Lexikon des Kaiserthums Oesterreich,3,0,0,1,False,bfs_auto_prune,
row470,Q214867|Q665807,0,Q214867,National Gallery of Art,Q665807,Biographisches Lexikon des Kaiserthums Oesterreich,3,0,0,1,True,model,3
row471,Q214867|Q19135478,0,Q214867,National Gallery of Art,Q19135478,Q19135478,5,0,0,1,True,model,5
row475,Q29441758|Q58488719,1,Q29441758,Margarete Mauthner,Q58488719,Billy Ireland Cartoon Library & Museum biographical files,5,1,0,0,True,model,5
row476,Q160236|Q3639582,1,Q160236,Metropolitan Museum of Art,Q3639582,Biblioteca Europea di Informazione e Cultura,4,0,0,1,False,bfs_auto_prune,
row477,Q1634926|Q4086271,3,Q1634926,Hugo Cassirer,Q4086271,Bible Encyclopedia of Archimandrite Nicephorus,5,0,0,1,True,model,5
row478,Q160236|Q4086271,1,Q160236,Metropolitan Museum of Art,Q4086271,Bible Encyclopedia of Archimandrite Nicephorus,3,0,0,1,True,model,3
row479,Q74128|Q4086271,0,Q74128,Alfred Flechtheim,Q4086271,Bible Encyclopedia of Archimandrite Nicephorus,4,0,0,1,True,model,4
row480,Q160236|Q7044697,1,Q160236,Metropolitan Museum of Art,Q7044697,"Betty de Rothschild, Baronne James de Rothschild",5,1,0,0,True,model,5
row481,Q867510|Q45320214,1,Q867510,Cypresses,Q45320214,Beteiligte Privatpersonen und Körperschaften am NS-Kulturgutraub,5,1,1,1,True,model,19
row482,Q17277888|Q45320214,0,Q17277888,Gottlieb Friedrich Reber,Q45320214,Beteiligte Privatpersonen und Körperschaften am NS-Kulturgutraub,2,1,1,1,True,model,2
row486,Q160236|Q1524643,1,Q160236,Metropolitan Museum of Art,Q1524643,Belleville funicular tramway,5,0,0,1,True,model,7
row487,Q26221197|Q52086999,2,Q26221197,Two Peasant Women Digging in Field with Snow,Q52086999,The Little Yellow Horses (Die kleinen gelben Pferde),2,1,1,1,True,model,2
row488,Q17277888|Q20267585,0,Q17277888,Gottlieb Friedrich Reber,Q20267585,The Rape of Europa,5,0,1,0,True,model,5
row489,Q160236|Q18891157,1,Q160236,Metropolitan Museum of Art,Q18891157,The Scream,5,1,1,1,True,model,5
row490,Q160236|Q117474,1,Q160236,Metropolitan Museum of Art,Q117474,Arthur Stoll,4,1,1,1,True,model,4
row491,Q160236|Q4799609,1,Q160236,Metropolitan Museum of Art,Q4799609,Arthur M. Sackler,5,1,1,1,True,model,5
row492,Q214867|Q17391638,0,Q214867,National Gallery of Art,Q17391638,art theorist,5,0,0,1,True,model,5
row494,Q160236|Q1630100,1,Q160236,Metropolitan Museum of Art,Q1630100,art model,4,0,0,1,True,model,5
row495,Q867510|Q30335959,1,Q867510,Cypresses,Q30335959,Art Looting Investigation Unit,4,1,1,1,True,model,4
row497,Q160236|Q220859,1,Q160236,Metropolitan Museum of Art,Q220859,Arnolfini Portrait,5,0,0,1,False,bfs_auto_prune,
row499,Q160236|Q28790437,1,Q160236,Metropolitan Museum of Art,Q28790437,Armor of Emperor Ferdinand I,1,0,0,1,True,model,1
row500,Q214867|Q28790437,0,Q214867,National Gallery of Art,Q28790437,Armor of Emperor Ferdinand I,5,0,1,0,True,model,5
row501,Q1634926|Q2657718,3,Q1634926,Hugo Cassirer,Q2657718,Armenian Soviet Encyclopedia,4,0,0,1,True,model,4
row502,Q26221176|Q2657718,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q2657718,Armenian Soviet Encyclopedia,3,0,0,1,True,model,3
row503,Q74128|Q2657718,0,Q74128,Alfred Flechtheim,Q2657718,Armenian Soviet Encyclopedia,2,0,0,1,True,model,2
row504,Q160236|Q2478141,1,Q160236,Metropolitan Museum of Art,Q2478141,aristocrat,3,0,0,1,True,model,3
row505,Q17277888|Q42973,0,Q17277888,Gottlieb Friedrich Reber,Q42973,architect,4,0,0,1,True,model,4
row506,Q5147536|Q42973,1,Q5147536,Josef Feinhals,Q42973,architect,2,0,0,1,True,model,2
row509,Q160236|Q64436,1,Q160236,Metropolitan Museum of Art,Q64436,Arc de Triomphe,5,0,0,1,True,model,7
row510,Q17277888|Q12912667,0,Q17277888,Gottlieb Friedrich Reber,Q12912667,Appletons' Cyclopædia of American Biography,5,0,0,1,True,model,8
row511,Q160236|Q12912667,1,Q160236,Metropolitan Museum of Art,Q12912667,Appletons' Cyclopædia of American Biography,3,0,0,1,True,model,3
row512,Q214867|Q39013,0,Q214867,National Gallery of Art,Q39013,The Woman in the Waves,5,0,1,0,True,model,5
row515,Q160236|Q15709188,1,Q160236,Metropolitan Museum of Art,Q15709188,View of Volterra,5,0,0,1,False,bfs_auto_prune,
row516,Q160236|Q15709185,1,Q160236,Metropolitan Museum of Art,Q15709185,View of Volterra,5,0,0,1,False,bfs_auto_prune,
row517,Q214867|Q15709188,0,Q214867,National Gallery of Art,Q15709188,View of Volterra,5,0,1,0,True,model,5
row518,Q214867|Q15709185,0,Q214867,National Gallery of Art,Q15709185,View of Volterra,5,0,1,0,True,model,5
row519,Q867510|Q2837972,1,Q867510,Cypresses,Q2837972,Allez France,5,0,1,0,True,model,5
row520,Q160236|Q2837972,1,Q160236,Metropolitan Museum of Art,Q2837972,Allez France,4,0,1,0,True,model,4
row523,Q160236|Q42601013,1,Q160236,Metropolitan Museum of Art,Q42601013,ALIU Detailed Interrogation Report (DIR) No. 6 Bruno Lohse August 1945,5,1,1,1,True,model,5
row525,Q29441758|Q26221149,1,Q29441758,Margarete Mauthner,Q26221149,Wheat Field with Sheaves,1,1,1,1,True,model,1
row533,Q160236|Q537720,1,Q160236,Metropolitan Museum of Art,Q537720,Accor Arena,5,0,1,0,True,model,7
row538,Q17277888|Q20080422,0,Q17277888,Gottlieb Friedrich Reber,Q20080422,Woman with a glass of wine and a child in a garden,2,1,1,1,True,model,2
row540,Q214867|Q113262,0,Q214867,National Gallery of Art,Q113262,Young man in Mayo costume,5,0,1,0,True,model,5
row541,Q160236|Q26772533,1,Q160236,Metropolitan Museum of Art,Q26772533,Young Woman in blue Gown with Feather,5,0,1,0,True,model,5
row546,Q657415|Q139464,3,Q657415,Cleveland Museum of Art,Q139464,Zachary,3,0,0,1,True,model,3
row550,Q160236|Q56816048,1,Q160236,Metropolitan Museum of Art,Q56816048,Zur Übernahme des Auktionshauses Paul Graupe durch Hans W. Lange,5,1,1,1,True,model,5
row551,Q160236|Q350979,1,Q160236,Metropolitan Museum of Art,Q350979,zoologist,4,0,0,1,True,model,4
row552,Q156426|Q4091878,4,Q156426,Alexej von Jawlensky,Q4091878,Yuzhakov Big Encyclopedia,5,0,0,1,False,bfs_auto_prune,
row553,Q867510|Q4091878,1,Q867510,Cypresses,Q4091878,Yuzhakov Big Encyclopedia,4,0,0,1,True,model,4
row554,Q324935|Q4091878,3,Q324935,Ferenc Hatvany,Q4091878,Yuzhakov Big Encyclopedia,4,0,0,1,False,bfs_auto_prune,
row555,Q160236|Q4091878,1,Q160236,Metropolitan Museum of Art,Q4091878,Yuzhakov Big Encyclopedia,4,0,0,1,True,model,11
row556,Q74128|Q21711845,0,Q74128,Alfred Flechtheim,Q21711845,Young Woman with a lighted Candle at a Window,5,1,1,1,True,model,5
row557,Q160236|Q26718316,1,Q160236,Metropolitan Museum of Art,Q26718316,Young Woman in Green Dress,5,0,1,0,True,model,5
row558,Q160236|Q113262,1,Q160236,Metropolitan Museum of Art,Q113262,Young man in Mayo costume,1,0,0,1,True,model,1
row559,Q17277888|Q1568434,0,Q17277888,Gottlieb Friedrich Reber,Q1568434,Yale University Art Gallery,4,1,1,1,True,model,4
row560,Q55680361|Q1568434,4,Q55680361,Oskar Reichel,Q1568434,Yale University Art Gallery,4,1,1,1,True,model,4
row561,Q160236|Q1568434,1,Q160236,Metropolitan Museum of Art,Q1568434,Yale University Art Gallery,5,1,1,1,True,model,5
row562,Q74128|Q1568434,0,Q74128,Alfred Flechtheim,Q1568434,Yale University Art Gallery,4,1,1,1,True,model,4
row563,Q160236|Q1437754,1,Q160236,Metropolitan Museum of Art,Q1437754,xylographer,5,0,0,1,True,model,5
row564,Q160236|Q926842,1,Q160236,Metropolitan Museum of Art,Q926842,Xiuhcoatl,2,0,0,1,True,model,2
row565,Q26221176|Q36180,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q36180,writer,2,0,0,1,True,model,2
row566,Q160236|Q36180,1,Q160236,Metropolitan Museum of Art,Q36180,writer,3,0,0,1,True,model,5
row567,Q214867|Q36180,0,Q214867,National Gallery of Art,Q36180,writer,4,0,0,1,True,model,4
row568,Q74128|Q36180,0,Q74128,Alfred Flechtheim,Q36180,writer,3,0,0,1,True,model,3
row569,Q657415|Q36180,3,Q657415,Cleveland Museum of Art,Q36180,writer,3,0,0,1,True,model,3
row570,Q21948567|Q28692502,4,Q21948567,Sunflowers,Q28692502,women's rights activist,5,0,0,1,True,model,5
row571,Q26221176|Q28692502,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q28692502,women's rights activist,5,0,0,1,True,model,13
row572,Q160236|Q28692502,1,Q160236,Metropolitan Museum of Art,Q28692502,women's rights activist,3,0,0,1,True,model,7
row575,Q160236|Q8030760,1,Q160236,Metropolitan Museum of Art,Q8030760,Woman with a Parrot,1,0,0,1,True,model,1
row576,Q214867|Q8030760,0,Q214867,National Gallery of Art,Q8030760,Woman with a Parrot,5,0,1,0,True,model,5
row578,Q160236|Q20080422,1,Q160236,Metropolitan Museum of Art,Q20080422,Woman with a glass of wine and a child in a garden,5,1,1,1,True,model,5
row579,Q214867|Q20080422,0,Q214867,National Gallery of Art,Q20080422,Woman with a glass of wine and a child in a garden,4,1,1,1,True,model,4
row580,Q867510|Q20539215,1,Q867510,Cypresses,Q20539215,Woman Sewing before a Garden Window,4,1,1,1,True,model,4
row582,Q29441758|Q20539215,1,Q29441758,Margarete Mauthner,Q20539215,Woman Sewing before a Garden Window,5,1,1,1,True,model,5
row583,Q160236|Q20539215,1,Q160236,Metropolitan Museum of Art,Q20539215,Woman Sewing before a Garden Window,3,1,1,1,True,model,3
row585,Q867510|Q60469188,1,Q867510,Cypresses,Q60469188,Woman Reading,4,1,1,1,True,model,4
row587,Q29441758|Q60469188,1,Q29441758,Margarete Mauthner,Q60469188,Woman Reading,5,1,1,1,True,model,5
row588,Q160236|Q60469188,1,Q160236,Metropolitan Museum of Art,Q60469188,Woman Reading,3,1,1,1,True,model,3
row591,Q160236|Q22965268,1,Q160236,Metropolitan Museum of Art,Q22965268,Woman Playing a Guitar,3,1,0,0,True,model,5
row592,Q214867|Q22965268,0,Q214867,National Gallery of Art,Q22965268,Woman Playing a Guitar,5,1,0,0,True,model,5
row601,Q160236|Q61214,1,Q160236,Metropolitan Museum of Art,Q61214,"Wolfgang William, Count Palatine of Neuburg",2,0,1,0,True,model,2
row602,Q160236|Q75770,1,Q160236,Metropolitan Museum of Art,Q75770,Count Palatine Wolfgang George Frederick of Neuburg,3,0,1,0,True,model,3
row606,Q160236|Q54054,1,Q160236,Metropolitan Museum of Art,Q54054,Władysław IV Vasa,5,0,0,1,True,model,5
row607,Q160236|Q8026087,1,Q160236,Metropolitan Museum of Art,Q8026087,Winston Frederick Churchill Guest,5,0,0,1,True,model,5
row608,Q160236|Q8016,1,Q160236,Metropolitan Museum of Art,Q8016,Winston Churchill,4,0,0,1,True,model,4
row610,Q160236|Q20735394,1,Q160236,Metropolitan Museum of Art,Q20735394,Wineglass and a Bowl of Fruit,5,1,1,1,True,model,5
row611,Q160236|Q16197448,1,Q160236,Metropolitan Museum of Art,Q16197448,William Williams-Hope,2,0,1,0,True,model,2
row613,Q867510|Q61294807,1,Q867510,Cypresses,Q61294807,William Buchanan,5,0,1,0,True,model,5
row615,Q160236|Q61294807,1,Q160236,Metropolitan Museum of Art,Q61294807,William Buchanan,4,0,1,0,True,model,4
row617,Q160236|Q3049525,1,Q160236,Metropolitan Museum of Art,Q3049525,William Bonaparte-Wyse,4,0,0,1,True,model,4
row619,Q74128|Q19754135,0,Q74128,Alfred Flechtheim,Q19754135,Willem Steenhoff,2,1,1,1,True,model,2
row621,Q26221176|Q69574,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q69574,Wilhelm Uhde,3,1,1,1,True,model,3
row622,Q74128|Q69574,0,Q74128,Alfred Flechtheim,Q69574,Wilhelm Uhde,2,1,1,1,True,model,2
row623,Q160236|Q150652,1,Q160236,Metropolitan Museum of Art,Q150652,Wilhelm I of Germany,5,0,0,1,False,bfs_auto_prune,
row625,Q867510|Q3568152,1,Q867510,Cypresses,Q3568152,Wildenstein Institute,5,1,1,1,True,model,5
row627,Q160236|Q3568152,1,Q160236,Metropolitan Museum of Art,Q3568152,Wildenstein Institute,4,1,1,1,True,model,4
row630,Q867510|Q10288082,1,Q867510,Cypresses,Q10288082,Wildenstein & Company,3,1,1,1,True,model,3
row632,Q29441758|Q10288082,1,Q29441758,Margarete Mauthner,Q10288082,Wildenstein & Company,4,1,1,1,True,model,4
row633,Q160236|Q10288082,1,Q160236,Metropolitan Museum of Art,Q10288082,Wildenstein & Company,2,1,1,1,True,model,2
row635,Q55680361|Q28002707,4,Q55680361,Oskar Reichel,Q28002707,Wildbad Gastein in the evening (with Bengal lights),1,1,1,1,True,model,1
row662,Q160236|Q15092984,1,Q160236,Metropolitan Museum of Art,Q15092984,WikiProject about LGBT-related content,5,0,0,1,True,model,7
row663,Q26221176|Q13382529,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q13382529,WikiProject about human rights,3,0,0,1,True,model,3
row664,Q17277888|Q13382529,0,Q17277888,Gottlieb Friedrich Reber,Q13382529,WikiProject about human rights,4,0,0,1,True,model,6
row678,Q867510|Q26221228,1,Q867510,Cypresses,Q26221228,Wheat Fields after the Rain,5,1,1,1,True,model,5
row679,Q160236|Q26221228,1,Q160236,Metropolitan Museum of Art,Q26221228,Wheat Fields after the Rain,3,1,1,1,True,model,3
row683,Q160236|Q300849,1,Q160236,Metropolitan Museum of Art,Q300849,Weilbachs Kunstnerleksikon,3,0,0,1,True,model,3
row687,Q26221176|Q42882613,0,Q26221176,Two Poplars in the Alpilles near Saint-Rémy,Q42882613,"Waterloo Bridge, London",2,1,1,1,True,model,2
row688,Q74128|Q42882613,0,Q74128,Alfred Flechtheim,Q42882613,"Waterloo Bridge, London",3,1,1,1,True,model,3
row691,Q17277888|Q11075015,0,Q17277888,Gottlieb Friedrich Reber,Q11075015,war criminal,2,0,0,1,True,model,2
row692,Q160236|Q11075015,1,Q160236,Metropolitan Museum of Art,Q11075015,war criminal,5,0,0,1,True,model,5
row693,Q214867|Q11075015,0,Q214867,National Gallery of Art,Q11075015,war criminal,4,0,0,1,True,model,4
row694,Q160236|Q164236,1,Q160236,Metropolitan Museum of Art,Q164236,war correspondent,4,0,0,1,True,model,4
row695,Q17277888|Q2546745,0,Q17277888,Gottlieb Friedrich Reber,Q2546745,Walter Westfeld,4,1,1,1,True,model,4
row696,Q74128|Q2546745,0,Q74128,Alfred Flechtheim,Q2546745,Walter Westfeld,4,1,1,1,True,model,4
row697,Q17277888|Q18602666,0,Q17277888,Gottlieb Friedrich Reber,Q18602666,Walter Hofer,1,1,1,1,True,model,1
row698,Q160236|Q18602666,1,Q160236,Metropolitan Museum of Art,Q18602666,Walter Hofer,4,1,1,1,True,model,4
row699,Q214867|Q18602666,0,Q214867,National Gallery of Art,Q18602666,Walter Hofer,5,1,1,1,True,model,5
row704,Q867510|Q2544162,1,Q867510,Cypresses,Q2544162,Walter Feilchenfeldt,4,1,1,1,True,model,4
row706,Q17277888|Q2544162,0,Q17277888,Gottlieb Friedrich Reber,Q2544162,Walter Feilchenfeldt,5,1,1,1,True,model,5
row707,Q160236|Q2544162,1,Q160236,Metropolitan Museum of Art,Q2544162,Walter Feilchenfeldt,2,1,1,1,True,model,2
row710,Q160236|Q1750541,1,Q160236,Metropolitan Museum of Art,Q1750541,Walter Annenberg,2,1,1,1,True,model,2
row711,Q160236|Q7963124,1,Q160236,Metropolitan Museum of Art,Q7963124,Wallis Annenberg,3,1,1,1,True,model,3
row712,Q17277888|Q19885021,0,Q17277888,Gottlieb Friedrich Reber,Q19885021,Wall with Inscriptions,5,0,0,1,True,model,5
row713,Q55680361|Q19885021,4,Q55680361,Oskar Reichel,Q19885021,Wall with Inscriptions,5,0,1,0,True,model,5
row714,Q74128|Q19885021,0,Q74128,Alfred Flechtheim,Q19885021,Wall with Inscriptions,5,0,0,1,True,model,5
row715,Q74128|Q7960534,0,Q74128,Alfred Flechtheim,Q7960534,Waiting,3,1,1,1,True,model,3
row716,Q160236|Q944225,1,Q160236,Metropolitan Museum of Art,Q944225,Waddesdon Manor,5,0,1,0,True,model,5
row718,Q160236|Q152564,1,Q160236,Metropolitan Museum of Art,Q152564,Völkischer Beobachter,5,0,1,0,True,model,5
row719,Q156426|Q4109309,4,Q156426,Alexej von Jawlensky,Q4109309,Vladimir Nikolaevich Veryovkin,2,0,0,1,True,model,2
row721,Q160236|Q16699463,1,Q160236,Metropolitan Museum of Art,Q16699463,Vladimir Solomirski,3,0,0,1,True,model,3
row723,Q160236|Q700060,1,Q160236,Metropolitan Museum of Art,Q700060,Vladimir Paley,5,0,0,1,False,bfs_auto_prune,
row726,Q160236|Q2528876,1,Q160236,Metropolitan Museum of Art,Q2528876,Vittorio Cini,5,0,1,0,True,model,5
