row_id,legacy_row_id,fold,from,starting label,QID,label,depth,target,prediction,correct,reached,decision_source,model_depth
row298,Q1484375|Q467707,4,Q1484375,PyCharm,Q467707,software development kit,1,1,1,1,True,model,1
row299,Q1484375|Q13741,4,Q1484375,PyCharm,Q13741,integrated development environment,1,1,1,1,True,model,1
row300,Q1484375|Q341,4,Q1484375,PyCharm,Q341,free software,1,1,1,1,True,model,1
row301,Q1484375|Q10334075,4,Q1484375,PyCharm,Q10334075,Mxmlc,2,0,1,0,True,model,2
row302,Q159992|Q61065,2,Q159992,surfing,Q61065,water sport,1,1,1,1,True,model,1
row303,Q159992|Q842595,2,Q159992,surfing,Q842595,big wave surfing,1,1,1,1,True,model,1
row304,Q159992|Q1434370,2,Q159992,surfing,Q1434370,River surfing,1,1,1,1,True,model,1
row305,Q159992|Q31629,2,Q159992,surfing,Q31629,type of sport,1,1,1,1,True,model,1
row306,Q159992|Q911069,2,Q159992,surfing,Q911069,boardsport,1,1,1,1,True,model,1
row307,Q159992|Q14085739,2,Q159992,surfing,Q14085739,sailing,2,1,0,0,True,model,2
row308,Q159992|Q2533407,2,Q159992,surfing,Q2533407,surf lifesaving,2,0,1,0,True,model,2
row309,Q159992|Q60967807,2,Q159992,surfing,Q60967807,Aquaplaning sport,2,1,1,1,True,model,2
row310,Q159992|Q31920,2,Q159992,surfing,Q31920,swimming,2,1,1,1,True,model,2
row311,Q159992|Q2369170,2,Q159992,surfing,Q2369170,underwater sports,2,1,1,1,True,model,2
row312,Q159992|Q178131,2,Q159992,surfing,Q178131,snowboarding,2,0,1,0,True,model,2
row313,Q159992|Q7735,2,Q159992,surfing,Q7735,diving,2,1,1,1,True,model,2
row314,Q159992|Q159354,2,Q159992,surfing,Q159354,rowing,2,1,1,1,True,model,2
row315,Q159992|Q842284,2,Q159992,surfing,Q842284,skateboarding,2,0,1,0,True,model,2
row316,Q22907849|Q40056,0,Q22907849,Discord,Q40056,computer program,1,1,1,1,True,model,1
row317,Q22907849|Q28051323,0,Q22907849,Discord,Q28051323,video-conferencing software,1,1,1,1,True,model,1
row318,Q22907849|Q15614021,0,Q22907849,Discord,Q15614021,VoIP software,1,1,1,1,True,model,1
row319,Q22907849|Q1668024,0,Q22907849,Discord,Q1668024,service on internet,1,1,1,1,True,model,1
row320,Q22907849|Q2462003,0,Q22907849,Discord,Q2462003,instant messaging client,1,1,1,1,True,model,1
row321,Q22907849|Q35127,0,Q22907849,Discord,Q35127,website,1,1,1,1,True,model,1
row322,Q22907849|Q620615,0,Q22907849,Discord,Q620615,mobile app,1,1,1,1,True,model,1
row323,Q22907849|Q218616,0,Q22907849,Discord,Q218616,proprietary software,1,1,1,1,True,model,1
row324,Q22907849|Q287198,0,Q22907849,Discord,Q287198,online chat,1,1,1,1,True,model,1
row325,Q22907849|Q3220391,0,Q22907849,Discord,Q3220391,social networking service,1,1,1,1,True,model,1
row327,Q22907849|Q466,0,Q22907849,Discord,Q466,World Wide Web,2,0,0,1,True,model,2
row328,Q22907849|Q15548100,0,Q22907849,Discord,Q15548100,free instant messaging client,2,1,1,1,True,model,2
row329,Q22907849|Q3391957,0,Q22907849,Discord,Q3391957,online community platform,2,1,0,0,True,model,2
row331,Q22907849|Q1954906,0,Q22907849,Discord,Q1954906,music disk,2,0,1,0,True,model,2
row334,Q22907849|Q16825545,0,Q22907849,Discord,Q16825545,adult dating site,2,0,0,1,True,model,2
row335,Q22907849|Q60678830,0,Q22907849,Discord,Q60678830,Smartphone apps for travellers,2,0,0,1,True,model,2
row336,Q22907849|Q81945,0,Q22907849,Discord,Q81945,Voice over IP,2,1,0,0,True,model,2
row337,Q22907849|Q1149226,0,Q22907849,Discord,Q1149226,web chat,2,1,1,1,True,model,2
row338,Q22907849|Q354869,0,Q22907849,Discord,Q354869,image sharing,2,1,0,0,True,model,2
row339,Q22907849|Q574577,0,Q22907849,Discord,Q574577,chat room,2,1,1,1,True,model,2
row341,Q22907849|Q17589204,0,Q22907849,Discord,Q17589204,FootballDatabase.eu,2,0,0,1,True,model,2
row343,Q12014035|Q2357239,4,Q12014035,hiking,Q2357239,sports tourism,1,1,1,1,True,model,1
row344,Q12014035|Q1914636,4,Q12014035,hiking,Q1914636,activity,1,1,1,1,True,model,1
row345,Q12014035|Q968907,4,Q12014035,hiking,Q968907,outdoor recreation,1,1,1,1,True,model,1
row346,Q12014035|Q184872,4,Q12014035,hiking,Q184872,recreation,1,1,1,1,True,model,1
row347,Q12014035|Q349,4,Q12014035,hiking,Q349,sport,1,1,1,1,True,model,1
row348,Q12014035|Q6537379,4,Q12014035,hiking,Q6537379,walking,1,1,1,1,True,model,1
row349,Q12014035|Q61788060,4,Q12014035,hiking,Q61788060,human activity,1,1,1,1,True,model,1
row350,Q12014035|Q747883,4,Q12014035,hiking,Q747883,physical activity,2,1,1,1,True,model,2
row351,Q131476|Q18205998,0,Q131476,graph theory,Q18205998,circuit topology,1,1,1,1,True,model,1
row352,Q131476|Q4671286,0,Q131476,graph theory,Q4671286,academic major,1,1,1,1,True,model,1
row353,Q131476|Q4115842,0,Q131476,graph theory,Q4115842,topological graph theory,1,1,1,1,True,model,1
row354,Q131476|Q3180727,0,Q131476,graph theory,Q3180727,spectral graph theory,1,1,1,1,True,model,1
row355,Q131476|Q381009,0,Q131476,graph theory,Q381009,chemical graph theory,1,1,1,1,True,model,1
row356,Q131476|Q1503271,0,Q131476,graph theory,Q1503271,geometric graph theory,1,1,1,1,True,model,1
row357,Q131476|Q17737,0,Q131476,graph theory,Q17737,theory,1,1,1,1,True,model,1
row358,Q131476|Q1936384,0,Q131476,graph theory,Q1936384,area of mathematics,1,1,1,1,True,model,1
row359,Q131476|Q4417999,0,Q131476,graph theory,Q4417999,network analysis,1,1,1,1,True,model,1
row360,Q131476|Q11862829,0,Q131476,graph theory,Q11862829,academic discipline,1,1,1,1,True,model,1
row361,Q131476|Q5416712,0,Q131476,graph theory,Q5416712,Event chain methodology,2,0,1,0,True,model,2
row362,Q131476|Q5004188,0,Q131476,graph theory,Q5004188,bypass,2,0,1,0,True,model,2
row363,Q131476|Q20026918,0,Q131476,graph theory,Q20026918,mathematical theory,2,1,0,0,True,model,2
row364,Q13646|Q2324835,1,Q13646,SNCF,Q2324835,national railway,1,1,1,1,True,model,1
row365,Q13646|Q249556,1,Q13646,SNCF,Q249556,railway company,1,1,1,1,True,model,1
row366,Q13646|Q23043008,1,Q13646,SNCF,Q23043008,Krasnoliman Directorate of Railway Transportation,2,1,1,1,True,model,2
row367,Q28785|Q120560,0,Q28785,Sacré-Cœur,Q120560,minor basilica,1,1,1,1,True,model,1
row368,Q28785|Q16970,0,Q28785,Sacré-Cœur,Q16970,church building,1,1,1,1,True,model,1
row369,Q28785|Q1530022,0,Q28785,Sacré-Cœur,Q1530022,religious organization,1,1,1,1,True,model,1
row370,Q28785|Q570116,0,Q28785,Sacré-Cœur,Q570116,tourist attraction,1,1,1,1,True,model,1
row371,Q68|Q11019,1,Q68,computer,Q11019,machine,1,1,1,1,True,model,1
row372,Q68|Q1662611,1,Q68,computer,Q1662611,IT system,1,1,1,1,True,model,1
row373,Q68|Q241317,1,Q68,computer,Q241317,computing platform,1,1,1,1,True,model,1
row374,Q105674|Q2312410,3,Q105674,running,Q2312410,sports discipline,1,1,1,1,True,model,1
row375,Q105674|Q2167372,3,Q105674,running,Q2167372,mountain running,1,1,1,1,True,model,1
row376,Q105674|Q3694563,3,Q105674,running,Q3694563,snowshoe running,1,1,1,1,True,model,1
row377,Q105674|Q2093999,3,Q105674,running,Q2093999,trail running,1,1,1,1,True,model,1
row378,Q105674|Q349,3,Q105674,running,Q349,sport,1,1,1,1,True,model,1
row379,Q105674|Q12014207,3,Q105674,running,Q12014207,trekking,2,1,1,1,True,model,2
row380,Q105674|Q902378,3,Q105674,running,Q902378,equestrian sport,2,0,1,0,True,model,2
row381,Q105674|Q212434,3,Q105674,running,Q212434,Olympic sport,2,1,1,1,True,model,2
row382,Q105674|Q17080486,3,Q105674,running,Q17080486,Twirling,2,0,1,0,True,model,2
row383,Q105674|Q792635,3,Q105674,running,Q792635,axe throwing,2,0,1,0,True,model,2
row384,Q105674|Q15621650,3,Q105674,running,Q15621650,skiing,2,0,1,0,True,model,2
row385,Q195|Q25403900,4,Q195,chocolate,Q25403900,food ingredient,1,1,1,1,True,model,1
row386,Q195|Q2596997,4,Q195,chocolate,Q2596997,condiment,1,1,1,1,True,model,1
row387,Q195|Q181042,4,Q195,chocolate,Q181042,Kinder Surprise,1,1,1,1,True,model,1
row388,Q195|Q1365365,4,Q195,chocolate,Q1365365,stimulant foodstuff,1,1,1,1,True,model,1
row389,Q195|Q23461185,4,Q195,chocolate,Q23461185,organic chocolate,1,1,1,1,True,model,1
row390,Q195|Q5159627,4,Q195,chocolate,Q5159627,confection,1,1,1,1,True,model,1
row391,Q195|Q1063560,4,Q195,chocolate,Q1063560,chocolate truffle,1,1,1,1,True,model,1
row392,Q195|Q757388,4,Q195,chocolate,Q757388,Milka,1,1,1,1,True,model,1
row393,Q195|Q752276,4,Q195,chocolate,Q752276,functional food,1,1,1,1,True,model,1
row394,Q195|Q895177,4,Q195,chocolate,Q895177,bouquet garni,2,0,1,0,True,model,2
row395,Q195|Q18547489,4,Q195,chocolate,Q18547489,Thasian sauce,2,0,1,0,True,model,2
row396,Q195|Q13261,4,Q195,chocolate,Q13261,hot chocolate,2,1,1,1,True,model,2
row397,Q195|Q10987,4,Q195,chocolate,Q10987,honey,2,0,1,0,True,model,2
row398,Q195|Q41354,4,Q195,chocolate,Q41354,vinegar,2,0,1,0,True,model,2
row399,Q195|Q167893,4,Q195,chocolate,Q167893,mayonnaise,2,0,1,0,True,model,2
row400,Q118398|Q5281480,1,Q118398,arXiv,Q5281480,disciplinary repository,1,1,1,1,True,model,1
row401,Q118398|Q35127,1,Q118398,arXiv,Q35127,website,1,1,1,1,True,model,1
row402,Q118398|Q7094076,1,Q118398,arXiv,Q7094076,online database,1,1,1,1,True,model,1
row403,Q118398|Q52990223,1,Q118398,arXiv,Q52990223,open science tool,1,1,1,1,True,model,1
row404,Q118398|Q45787211,1,Q118398,arXiv,Q45787211,preprint server,1,1,1,1,True,model,1
row405,Q118398|Q16002093,1,Q118398,arXiv,Q16002093,video aggregator,2,0,0,1,True,model,2
row406,Q118398|Q1294318,1,Q118398,arXiv,Q1294318,online book,2,0,0,1,True,model,2
row407,Q118398|Q21606686,1,Q118398,arXiv,Q21606686,scientific website,2,1,0,0,True,model,2
row408,Q118398|Q213369,1,Q118398,arXiv,Q213369,webcomic,2,0,0,1,True,model,2
row409,Q118398|Q6542714,1,Q118398,arXiv,Q6542714,library website,2,1,0,0,True,model,2
row410,Q118398|Q33270324,1,Q118398,arXiv,Q33270324,genealogy website,2,0,0,1,True,model,2
row412,Q118398|Q1350108,1,Q118398,arXiv,Q1350108,fansite,2,0,1,0,True,model,2
row413,Q118398|Q16001076,1,Q118398,arXiv,Q16001076,3D printing marketplace,2,0,0,1,True,model,2
row414,Q133215|Q16852719,2,Q133215,casino,Q16852719,casino hotel,1,1,1,1,True,model,1
row415,Q133215|Q7338100,2,Q133215,casino,Q7338100,Riverboat casino,1,1,1,1,True,model,1
row416,Q133215|Q32350958,2,Q133215,casino,Q32350958,bingo hall,1,1,1,1,True,model,1
row417,Q133215|Q7279719,2,Q133215,casino,Q7279719,racino,1,1,1,1,True,model,1
row418,Q133215|Q655686,2,Q133215,casino,Q655686,commercial building,1,1,1,1,True,model,1
row419,Q133215|Q6664710,2,Q133215,casino,Q6664710,Locals casino,1,1,1,1,True,model,1
row420,Q133215|Q770881,2,Q133215,casino,Q770881,online casino,1,1,1,1,True,model,1
row421,Q643290|Q740752,2,Q643290,RATP,Q740752,transport company,1,1,1,1,True,model,1
row422,Q325904|Q907955,0,Q325904,breadth-first search,Q907955,graph traversal,1,1,1,1,True,model,1
row423,Q325904|Q4443425,0,Q325904,breadth-first search,Q4443425,uninformed search algorithm,1,1,1,1,True,model,1
row424,Q325904|Q755673,0,Q325904,breadth-first search,Q755673,search algorithm,1,1,1,1,True,model,1
row425,Q325904|Q7009111,0,Q325904,breadth-first search,Q7009111,heuristic search algorithm,2,1,0,0,True,model,2
row426,Q325904|Q1210082,0,Q325904,breadth-first search,Q1210082,tree traversal,2,1,0,0,True,model,2
row427,Q325904|Q1969601,0,Q325904,breadth-first search,Q1969601,pathfinding,2,1,0,0,True,model,2
row428,Q746413|Q737498,3,Q746413,Elsevier BV,Q737498,academic journal,1,1,1,1,True,model,1
row429,Q746413|Q2085381,3,Q746413,Elsevier BV,Q2085381,publisher,1,1,1,1,True,model,1
row430,Q746413|Q1320047,3,Q746413,Elsevier BV,Q1320047,book publisher,1,1,1,1,True,model,1
row431,Q2539|Q17013334,4,Q2539,machine learning,Q17013334,feature learning,1,1,1,1,True,model,1
row432,Q2539|Q21198,4,Q2539,machine learning,Q21198,computer science,1,1,1,1,True,model,1
row433,Q2539|Q192776,4,Q2539,machine learning,Q192776,artificial neural network,1,1,1,1,True,model,1
row434,Q2539|Q6027324,4,Q2539,machine learning,Q6027324,transfer learning,1,1,1,1,True,model,1
row435,Q2539|Q378859,4,Q2539,machine learning,Q378859,pattern recognition,1,1,1,1,True,model,1
row436,Q2539|Q11660,4,Q2539,machine learning,Q11660,artificial intelligence,1,1,1,1,True,model,1
row437,Q2539|Q1152135,4,Q2539,machine learning,Q1152135,unsupervised learning,1,1,1,1,True,model,1
row438,Q2539|Q11862829,4,Q2539,machine learning,Q11862829,academic discipline,1,1,1,1,True,model,1
row440,Q2539|Q20722857,4,Q2539,machine learning,Q20722857,Deep Q-Network,2,1,1,1,True,model,2
row442,Q2539|Q4875410,4,Q2539,machine learning,Q4875410,Bayesian confidence propagation neural network,2,1,1,1,True,model,2
row443,Q2539|Q40890078,4,Q2539,machine learning,Q40890078,Explainable AI,2,1,1,1,True,model,2
row444,Q2539|Q5064071,4,Q2539,machine learning,Q5064071,cerebellar model articulation controller,2,0,1,0,True,model,2
row445,Q2539|Q1936384,4,Q2539,machine learning,Q1936384,area of mathematics,2,1,1,1,True,model,2
row448,Q2539|Q5441227,4,Q2539,machine learning,Q5441227,feedforward neural network,2,1,1,1,True,model,2
row451,Q2539|Q4740894,4,Q2539,machine learning,Q4740894,fish disease and parasites,2,0,1,0,True,model,2
row452,Q2539|Q55693875,4,Q2539,machine learning,Q55693875,International Economic Relationships,2,0,1,0,True,model,2
row453,Q2539|Q7617824,4,Q2539,machine learning,Q7617824,stochastic neural network,2,1,1,1,True,model,2
row454,Q2539|Q55693892,4,Q2539,machine learning,Q55693892,Fishery and Aquaculture,2,0,1,0,True,model,2
row456,Q2539|Q54811238,4,Q2539,machine learning,Q54811238,graph convolutional network,2,1,1,1,True,model,2
row457,Q2539|Q55693888,4,Q2539,machine learning,Q55693888,Bulgarian Philology,2,0,1,0,True,model,2
row459,Q2539|Q30642,4,Q2539,machine learning,Q30642,natural language processing,2,1,1,1,True,model,2
row460,Q2539|Q4387017,4,Q2539,machine learning,Q4387017,mathematical sciences,2,1,1,1,True,model,2
row461,Q2539|Q3478658,4,Q2539,machine learning,Q3478658,knowledge representation and reasoning,2,1,1,1,True,model,2
row462,Q2539|Q55441204,4,Q2539,machine learning,Q55441204,3D-convolutional neural network,2,1,1,1,True,model,2
row463,Q2539|Q19935939,4,Q2539,machine learning,Q19935939,branch of geography,2,0,1,0,True,model,2
row465,Q2539|Q5514059,4,Q2539,machine learning,Q5514059,symbolic artificial intelligence,2,1,1,1,True,model,2
row467,Q2539|Q2991667,4,Q2539,machine learning,Q2991667,multilayer perceptron,3,1,1,1,True,model,3
row468,Q2539|Q1948408,4,Q2539,machine learning,Q1948408,text segmentation,3,1,1,1,True,model,3
row469,Q2539|Q690207,4,Q2539,machine learning,Q690207,perceptron,3,1,1,1,True,model,3
row471,Q196538|Q54167390,2,Q196538,microscope,Q54167390,lucernal microscope,1,1,1,1,True,model,1
row472,Q196538|Q1751850,2,Q196538,microscope,Q1751850,optical instrument,1,1,1,1,True,model,1
row473,Q196538|Q901823,2,Q196538,microscope,Q901823,ultramicroscope,1,1,1,1,True,model,1
row474,Q196538|Q1463415,2,Q196538,microscope,Q1463415,inverted microscope,1,1,1,1,True,model,1
row475,Q196538|Q7187868,2,Q196538,microscope,Q7187868,Photonic force microscope,1,1,1,1,True,model,1
row476,Q196538|Q17092661,2,Q196538,microscope,Q17092661,Recurrence tracking microscope,1,1,1,1,True,model,1
row477,Q196538|Q1981926,2,Q196538,microscope,Q1981926,Neutron microscope,1,1,1,1,True,model,1
row478,Q196538|Q8320,2,Q196538,microscope,Q8320,optical printer,2,0,0,1,True,model,2
row479,Q196538|Q5396251,2,Q196538,microscope,Q5396251,erygmascope,2,0,0,1,True,model,2
row480,Q196538|Q15328,2,Q196538,microscope,Q15328,camera,2,0,1,0,True,model,2
row481,Q171545|Q484170,4,Q171545,Belfort,Q484170,commune of France,1,1,1,1,True,model,1
row482,Q51746|Q15632617,4,Q51746,Luke Skywalker,Q15632617,fictional human,1,1,1,1,True,model,1
row483,Q51746|Q33125444,4,Q51746,Luke Skywalker,Q33125444,character from Star Wars,1,1,1,1,True,model,1
row484,Q51746|Q15773347,4,Q51746,Luke Skywalker,Q15773347,film character,1,1,1,1,True,model,1
row485,Q51746|Q22074477,4,Q51746,Luke Skywalker,Q22074477,cyborg in a work of fiction,1,1,1,1,True,model,1
row486,Q51746|Q11334882,4,Q51746,Luke Skywalker,Q11334882,Pokémon Professor,2,0,1,0,True,model,2
row487,Q51746|Q5199354,4,Q51746,Luke Skywalker,Q5199354,Cylon,2,0,1,0,True,model,2
row488,Q51746|Q220652,4,Q51746,Luke Skywalker,Q220652,Borg,2,0,1,0,True,model,2
row489,Q51746|Q2265657,4,Q51746,Luke Skywalker,Q2265657,Phalanx,2,0,1,0,True,model,2
row490,Q51746|Q3008212,4,Q51746,Luke Skywalker,Q3008212,Cyberman,2,0,1,0,True,model,2
row491,Q51746|Q5769360,4,Q51746,Luke Skywalker,Q5769360,Cimek,2,0,1,0,True,model,2
row492,Q51746|Q930062,4,Q51746,Luke Skywalker,Q930062,Toa,2,0,1,0,True,model,2
row493,Q51746|Q853715,4,Q51746,Luke Skywalker,Q853715,Dalek,2,0,1,0,True,model,2
row494,Q51746|Q2351172,4,Q51746,Luke Skywalker,Q2351172,Evangelion,2,0,1,0,True,model,2
row495,Q2283|Q1058914,0,Q2283,Microsoft,Q1058914,software company,1,1,1,1,True,model,1
row496,Q2283|Q891723,0,Q2283,Microsoft,Q891723,public company,1,1,1,1,True,model,1
row497,Q2283|Q18388277,0,Q2283,Microsoft,Q18388277,technology company,1,1,1,1,True,model,1
row498,Q2283|Q4830453,0,Q2283,Microsoft,Q4830453,business,1,1,1,1,True,model,1
row499,Q2283|Q13637823,0,Q2283,Microsoft,Q13637823,Independent hardware vendor,2,1,1,1,True,model,2
row500,Q12130|Q3502482,1,Q12130,Brittany,Q3502482,cultural region,1,1,1,1,True,model,1
row501,Q12130|Q36784,1,Q12130,Brittany,Q36784,region of France,1,1,1,1,True,model,1
row502,Q12130|Q42261736,1,Q12130,Brittany,Q42261736,cultural areas of indigenous North Americans,2,0,1,0,True,model,2
row504,Q12130|Q28332,1,Q12130,Brittany,Q28332,overseas region,2,0,0,1,True,model,2
row505,Q12130|Q20719642,1,Q12130,Brittany,Q20719642,current region of France,2,1,0,0,True,model,2
row506,Q188273|Q210167,2,Q188273,Ubisoft,Q210167,video game developer,1,1,1,1,True,model,1
row507,Q188273|Q1137109,2,Q188273,Ubisoft,Q1137109,video game publisher,1,1,1,1,True,model,1
row508,Q188273|Q891723,2,Q188273,Ubisoft,Q891723,public company,1,1,1,1,True,model,1
row509,Q188273|Q43229,2,Q188273,Ubisoft,Q43229,organization,1,1,1,1,True,model,1
row512,Q188273|Q5163232,2,Q188273,Ubisoft,Q5163232,Consistory,2,0,0,1,True,model,2
row513,Q188273|Q255632,2,Q188273,Ubisoft,Q255632,cathedral works,2,0,0,1,True,model,2
row514,Q188273|Q1193702,2,Q188273,Ubisoft,Q1193702,parliamentary opposition,2,0,0,1,True,model,2
row515,Q188273|Q5419285,2,Q188273,Ubisoft,Q5419285,examination board,2,0,0,1,True,model,2
row516,Q188273|Q7248095,2,Q188273,Ubisoft,Q7248095,professional services network,2,0,0,1,True,model,2
row517,Q188273|Q681615,2,Q188273,Ubisoft,Q681615,syndicate,2,0,0,1,True,model,2
row519,Q188273|Q18534571,2,Q188273,Ubisoft,Q18534571,medical research center,2,0,0,1,True,model,2
row521,Q188273|Q7157353,2,Q188273,Ubisoft,Q7157353,peace commission,2,0,0,1,True,model,2
row522,Q188273|Q47533065,2,Q188273,Ubisoft,Q47533065,disability organization,2,0,0,1,True,model,2
row527,Q188273|Q1032372,2,Q188273,Ubisoft,Q1032372,hackerspace,2,0,0,1,True,model,2
row528,Q188273|Q4810155,2,Q188273,Ubisoft,Q4810155,Association with lucrative purpose,2,0,0,1,True,model,2
row529,Q188273|Q3184737,2,Q188273,Ubisoft,Q3184737,cathedral chapter,2,0,0,1,True,model,2
row530,Q188273|Q3480110,2,Q188273,Ubisoft,Q3480110,Service d'inspection,2,0,0,1,True,model,2
row531,Q188273|Q1502514,2,Q188273,Ubisoft,Q1502514,cooperative movement,2,0,0,1,True,model,2
row532,Q188273|Q3029462,2,Q188273,Ubisoft,Q3029462,specialized directorates of fiscal control,2,0,0,1,True,model,2
row534,Q188273|Q6515414,2,Q188273,Ubisoft,Q6515414,student welfare organisation,2,0,0,1,True,model,2
row535,Q188273|Q16985923,2,Q188273,Ubisoft,Q16985923,Independent Monitoring Board,2,0,0,1,True,model,2
row537,Q188273|Q2069741,2,Q188273,Ubisoft,Q2069741,Matha,2,0,0,1,True,model,2
row538,Q188273|Q5774403,2,Q188273,Ubisoft,Q5774403,historical society,2,0,0,1,True,model,2
row541,Q188273|Q33114024,2,Q188273,Ubisoft,Q33114024,exile organization,2,0,0,1,True,model,2
row543,Q188273|Q996839,2,Q188273,Ubisoft,Q996839,fraternal organization,2,0,0,1,True,model,2
row546,Q188273|Q2801262,2,Q188273,Ubisoft,Q2801262,hacker group,2,0,0,1,True,model,2
row548,Q188273|Q877724,2,Q188273,Ubisoft,Q877724,Seniorat,2,0,0,1,True,model,2
row550,Q188273|Q3023650,2,Q188273,Ubisoft,Q3023650,social rental office,2,0,0,1,True,model,2
row552,Q37501|Q2143661,3,Q37501,eyeglasses,Q2143661,corrective lens,1,1,1,1,True,model,1
row553,Q37501|Q5096292,3,Q37501,eyeglasses,Q5096292,Chicken eyeglasses,1,0,1,0,True,model,1
row554,Q37501|Q15978715,3,Q37501,eyeglasses,Q15978715,smartglasses,1,1,1,1,True,model,1
row555,Q37501|Q1065579,3,Q37501,eyeglasses,Q1065579,costume accessory,1,1,1,1,True,model,1
row556,Q37501|Q2332595,3,Q37501,eyeglasses,Q2332595,cataract glasses,1,1,1,1,True,model,1
row557,Q37501|Q575092,3,Q37501,eyeglasses,Q575092,Google Glass,2,1,1,1,True,model,2
row558,Q37501|Q23797,3,Q37501,eyeglasses,Q23797,contact lens,2,0,1,0,True,model,2
row559,Q37501|Q12721,3,Q37501,eyeglasses,Q12721,monocle,2,1,1,1,True,model,2
row560,Q37501|Q244570,3,Q37501,eyeglasses,Q244570,pince-nez,2,1,1,1,True,model,2
row561,Q1431486|Q6881511,1,Q1431486,Orange,Q6881511,enterprise,1,1,1,1,True,model,1
row562,Q1431486|Q1941618,1,Q1431486,Orange,Q1941618,mobile network operator,1,1,1,1,True,model,1
row563,Q1431486|Q431289,1,Q1431486,Orange,Q431289,brand,1,1,1,1,True,model,1
row564,Q1431486|Q4830453,1,Q1431486,Orange,Q4830453,business,1,1,1,1,True,model,1
row565,Q1431486|Q1266169,1,Q1431486,Orange,Q1266169,telephone company,1,1,1,1,True,model,1
row566,Q1431486|Q891723,1,Q1431486,Orange,Q891723,public company,1,1,1,1,True,model,1
row567,Q1431486|Q11371,1,Q1431486,Orange,Q11371,Internet service provider,1,1,1,1,True,model,1
row568,Q1431486|Q6887204,1,Q1431486,Orange,Q6887204,mobile phone operator,2,1,0,0,True,model,2
row569,Q1431486|Q2585571,1,Q1431486,Orange,Q2585571,wireless Internet service provider,2,1,0,0,True,model,2
row570,Q16820462|Q7058673,4,Q16820462,Borderlands,Q7058673,video game series,1,1,1,1,True,model,1
row571,Q1273376|Q844526,1,Q1273376,E.Leclerc,Q844526,Group purchasing organization,1,1,1,1,True,model,1
row572,Q1273376|Q6881511,1,Q1273376,E.Leclerc,Q6881511,enterprise,1,1,1,1,True,model,1
row573,Q1273376|Q43229,1,Q1273376,E.Leclerc,Q43229,organization,1,1,1,1,True,model,1
row574,Q1273376|Q4830453,1,Q1273376,E.Leclerc,Q4830453,business,1,1,1,1,True,model,1
row575,Q1273376|Q1936090,1,Q1273376,E.Leclerc,Q1936090,Parlements,2,0,0,1,True,model,2
row577,Q1273376|Q562166,1,Q1273376,E.Leclerc,Q562166,housing cooperative,2,0,0,1,True,model,2
row578,Q1273376|Q2111762,1,Q1273376,E.Leclerc,Q2111762,machine shop,2,0,0,1,True,model,2
row579,Q1273376|Q786820,1,Q1273376,E.Leclerc,Q786820,automobile manufacturer,2,0,0,1,True,model,2
row580,Q1273376|Q388570,1,Q1273376,E.Leclerc,Q388570,film laboratory,2,0,0,1,True,model,2
row581,Q1273376|Q12309784,1,Q1273376,E.Leclerc,Q12309784,Elklub,2,0,0,1,True,model,2
row582,Q1273376|Q814610,1,Q1273376,E.Leclerc,Q814610,emergency service,2,0,0,1,True,model,2
row583,Q1273376|Q6819536,1,Q1273376,E.Leclerc,Q6819536,merit shop,2,0,0,1,True,model,2
row584,Q1273376|Q8772125,1,Q1273376,E.Leclerc,Q8772125,Editorial Anagrama,2,0,0,1,True,model,2
row586,Q38076|Q6881511,2,Q38076,McDonald’s,Q6881511,enterprise,1,1,1,1,True,model,1
row587,Q38076|Q4830453,2,Q38076,McDonald’s,Q4830453,business,1,1,1,1,True,model,1
row588,Q38076|Q891723,2,Q38076,McDonald’s,Q891723,public company,1,1,1,1,True,model,1
row589,Q38076|Q167270,2,Q38076,McDonald’s,Q167270,trademark,1,1,1,1,True,model,1
row590,Q38076|Q18509232,2,Q38076,McDonald’s,Q18509232,fast food restaurant chain,1,1,1,1,True,model,1
row593,Q38076|Q14942280,2,Q38076,McDonald’s,Q14942280,petrochemical company,2,0,0,1,True,model,2
row594,Q38076|Q1195245,2,Q38076,McDonald’s,Q1195245,beauty salon,2,0,0,1,True,model,2
row595,Q38076|Q1132207,2,Q38076,McDonald’s,Q1132207,business incubator,2,0,0,1,True,model,2
row597,Q38076|Q12817454,2,Q38076,McDonald’s,Q12817454,agricultural firm,2,0,0,1,True,model,2
row598,Q38076|Q19509097,2,Q38076,McDonald’s,Q19509097,cigarette brand,2,0,0,1,True,model,2
row599,Q38076|Q55635949,2,Q38076,McDonald’s,Q55635949,tobacco factory,2,0,0,1,True,model,2
row600,Q38076|Q30765558,2,Q38076,McDonald’s,Q30765558,cement company,2,0,0,1,True,model,2
row601,Q38076|Q11032,2,Q38076,McDonald’s,Q11032,newspaper,2,0,0,1,True,model,2
row602,Q38076|Q161726,2,Q38076,McDonald’s,Q161726,multinational corporation,2,1,0,0,True,model,2
row604,Q38076|Q2534781,2,Q38076,McDonald’s,Q2534781,event management company,2,0,0,1,True,model,2
row606,Q38076|Q967140,2,Q38076,McDonald’s,Q967140,media agency,2,0,0,1,True,model,2
row608,Q38076|Q3661311,2,Q38076,McDonald’s,Q3661311,fashion house,2,0,0,1,True,model,2
row609,Q38076|Q133744,2,Q38076,McDonald’s,Q133744,tour operator,2,0,0,1,True,model,2
