row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,prediction,classification,confidence,depth,reaching_property,reaching_property_label
row1283,Q160236|Q372964,Q160236,Metropolitan Museum of Art,Q372964,Grand Duke Paul Alexandrovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1284,Q160236|Q163863,Q160236,Metropolitan Museum of Art,Q163863,Grand Duke Nicholas Nikolaevich of Russia,0,0,EXCLUDE,0.9,3,P40,child
row1285,Q160236|Q160869,Q160236,Metropolitan Museum of Art,Q160869,Grand Duke Nicholas Nikolaevich of Russia,0,0,NOT_VISITED,,4,P40,child
row1286,Q160236|Q535400,Q160236,Metropolitan Museum of Art,Q535400,Grand Duke Nicholas Mikhailovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1287,Q160236|Q706075,Q160236,Metropolitan Museum of Art,Q706075,Grand Duke Nicholas Constantinovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1288,Q160236|Q371731,Q160236,Metropolitan Museum of Art,Q371731,Grand Duke Michael Pavlovich of Russia,0,0,EXCLUDE,0.9,4,P40,child
row1289,Q160236|Q161199,Q160236,Metropolitan Museum of Art,Q161199,Grand Duke Michael Nikolaevich of Russia,0,0,EXCLUDE,0.9,3,P40,child
row1290,Q160236|Q628679,Q160236,Metropolitan Museum of Art,Q628679,Grand Duke Michael Mikhailovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1291,Q160236|Q154444,Q160236,Metropolitan Museum of Art,Q154444,Grand Duke Michael Alexandrovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1292,Q160236|Q161106,Q160236,Metropolitan Museum of Art,Q161106,Grand Duke Konstantin Pavlovich of Russia,0,0,EXCLUDE,0.95,4,P40,child
row1293,Q160236|Q446724,Q160236,Metropolitan Museum of Art,Q446724,Grand Duke Konstantin Nikolayevich of Russia,0,0,EXCLUDE,0.9,3,P40,child
row1294,Q160236|Q313832,Q160236,Metropolitan Museum of Art,Q313832,Grand Duke Konstantin Konstantinovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1295,Q160236|Q160948,Q160236,Metropolitan Museum of Art,Q160948,Grand Duke Kirill Vladimirovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1296,Q160236|Q524451,Q160236,Metropolitan Museum of Art,Q524451,Grand Duke George Mikhailovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1297,Q160236|Q170293,Q160236,Metropolitan Museum of Art,Q170293,Grand Duke George Alexandrovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1298,Q160236|Q57930,Q160236,Metropolitan Museum of Art,Q57930,"Grand Duke Friedrich Franz IV, Grand Duke of Mecklenburg-Schwerin",0,0,NOT_VISITED,,5,P40,child
row1299,Q160236|Q372954,Q160236,Metropolitan Museum of Art,Q372954,Grand Duke Dmitri Pavlovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1300,Q160236|Q27606,Q160236,Metropolitan Museum of Art,Q27606,Grand Duke Dimitri Constantinovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1301,Q160236|Q373048,Q160236,Metropolitan Museum of Art,Q373048,Grand Duke Boris Vladimirovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1302,Q160236|Q502763,Q160236,Metropolitan Museum of Art,Q502763,Grand Duke Andrei Vladimirovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1303,Q160236|Q621088,Q160236,Metropolitan Museum of Art,Q621088,Grand Duke Alexei Mikhailovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1304,Q160236|Q315726,Q160236,Metropolitan Museum of Art,Q315726,Grand Duke Alexei Alexandrovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1305,Q160236|Q2834124,Q160236,Metropolitan Museum of Art,Q2834124,Grand Duke Alexander Vladimirovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1306,Q160236|Q464626,Q160236,Metropolitan Museum of Art,Q464626,Grand Duke Alexander Mikhailovich of Russia,0,0,NOT_VISITED,,4,P40,child
row1307,Q160236|Q619068,Q160236,Metropolitan Museum of Art,Q619068,Grand Duke Alexander Alexandrovich of Russia,0,0,NOT_VISITED,,5,P40,child
row1308,Q160236|Q165113,Q160236,Metropolitan Museum of Art,Q165113,Grand Duchess Xenia Alexandrovna of Russia,0,0,NOT_VISITED,,5,P26,spouse
row1309,Q160236|Q3350444,Q160236,Metropolitan Museum of Art,Q3350444,Grand Duchess Olga Pavlovna of Russia,0,0,EXCLUDE,0.9,4,P40,child
row1310,Q160236|Q166198,Q160236,Metropolitan Museum of Art,Q166198,Grand Duchess Maria Pavlovna of Russia,0,0,EXCLUDE,0.95,4,P40,child
row1311,Q160236|Q235438,Q160236,Metropolitan Museum of Art,Q235438,Grand Duchess Maria Pavlovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1312,Q160236|Q234052,Q160236,Metropolitan Museum of Art,Q234052,Grand Duchess Maria Nikolaevna of Russia,0,0,EXCLUDE,0.9,3,P40,child
row1313,Q160236|Q2464532,Q160236,Metropolitan Museum of Art,Q2464532,Grand Duchess Maria Mikhailovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1314,Q160236|Q158154,Q160236,Metropolitan Museum of Art,Q158154,Grand Duchess Maria Alexandrovna of Russia,0,0,NOT_VISITED,,4,P40,child
row1315,Q160236|Q11768687,Q160236,Metropolitan Museum of Art,Q11768687,Grand Duchess Maria Alexandrovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1316,Q160236|Q5594505,Q160236,Metropolitan Museum of Art,Q5594505,Grand Duchess Elizabeth Nikolaevna of Russia,0,0,EXCLUDE,0.9,3,P40,child
row1317,Q160236|Q260550,Q160236,Metropolitan Museum of Art,Q260550,Grand Duchess Elizabeth Mikhailovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1318,Q160236|Q5594502,Q160236,Metropolitan Museum of Art,Q5594502,Grand Duchess Elizabeth Alexandrovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1319,Q160236|Q232483,Q160236,Metropolitan Museum of Art,Q232483,Grand Duchess Elena Vladimirovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1320,Q160236|Q234442,Q160236,Metropolitan Museum of Art,Q234442,Grand Duchess Elena Pavlovna of Russia,0,0,EXCLUDE,0.95,4,P40,child
row1321,Q160236|Q166768,Q160236,Metropolitan Museum of Art,Q166768,Grand Duchess Catherine Mikhailovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1322,Q160236|Q232159,Q160236,Metropolitan Museum of Art,Q232159,Grand Duchess Anastasia Mikhailovna of Russia,0,0,NOT_VISITED,,4,P40,child
row1323,Q160236|Q233471,Q160236,Metropolitan Museum of Art,Q233471,Grand Duchess Alexandra Pavlovna of Russia,0,0,EXCLUDE,0.95,4,P40,child
row1324,Q160236|Q238478,Q160236,Metropolitan Museum of Art,Q238478,Grand Duchess Alexandra Nikolaevna of Russia,0,0,EXCLUDE,0.9,3,P40,child
row1325,Q160236|Q41450421,Q160236,Metropolitan Museum of Art,Q41450421,Grand Duchess Alexandra Mikhailovna of Russia,0,0,NOT_VISITED,,5,P40,child
row1326,Q160236|Q232728,Q160236,Metropolitan Museum of Art,Q232728,Grand Duchess Alexandra Georgievna of Russia,0,0,NOT_VISITED,,5,P40,child
row1327,Q160236|Q620933,Q160236,Metropolitan Museum of Art,Q620933,Grand Duchess Alexandra Alexandrovna of Russia,0,0,NOT_VISITED,,4,P40,child
row1329,Q160236|Q28989,Q160236,Metropolitan Museum of Art,Q28989,graf,0,0,NOT_VISITED,,5,P106,occupation
row1335,Q160236|Q47035126,Q160236,Metropolitan Museum of Art,Q47035126,Gottfried Tanner,1,1,INCLUDE,0.8,4,P3342,significant person
row1338,Q160236|Q97753,Q160236,Metropolitan Museum of Art,Q97753,Gottfried Bermann,1,1,INCLUDE,0.9,4,P127,owned by
row1340,Q160236|Q298877,Q160236,Metropolitan Museum of Art,Q298877,Giuliano de' Medici,0,0,EXCLUDE,0.9,5,P921,main subject
row1343,Q160236|Q40023372,Q160236,Metropolitan Museum of Art,Q40023372,Gisela Fischer,1,1,INCLUDE,0.95,4,P127,owned by
row1348,Q160236|Q215626,Q160236,Metropolitan Museum of Art,Q215626,Georges Wildenstein,1,1,INCLUDE,0.95,3,P127,owned by
row1349,Q160236|Q44139,Q160236,Metropolitan Museum of Art,Q44139,Georges Petit,1,1,INCLUDE,0.95,2,P127,owned by
row1350,Q160236|Q18699918,Q160236,Metropolitan Museum of Art,Q18699918,Georges Brauer,0,1,INCLUDE,0.95,2,P127,owned by
row1351,Q160236|Q70189,Q160236,Metropolitan Museum of Art,Q70189,"George William, Count Palatine of Zweibrücken-Birkenfeld",0,0,NOT_VISITED,,5,P40,child
row1352,Q160236|Q4210134,Q160236,Metropolitan Museum of Art,Q4210134,George Washington Cullum,0,0,NOT_VISITED,,5,P26,spouse
row1353,Q160236|Q47414451,Q160236,Metropolitan Museum of Art,Q47414451,George Washington,0,1,INCLUDE,0.6,5,P1830,owner of
row1354,Q160236|Q334145,Q160236,Metropolitan Museum of Art,Q334145,"George Sutherland-Leveson-Gower, 2nd Duke of Sutherland",0,0,EXCLUDE,0.85,5,P40,child
row1355,Q160236|Q102421082,Q160236,Metropolitan Museum of Art,Q102421082,George Sullivan Bowdoin,0,0,NOT_VISITED,,5,P40,child
row1356,Q160236|Q5544847,Q160236,Metropolitan Museum of Art,Q5544847,"George Stewart, 8th Earl of Galloway",0,0,EXCLUDE,0.95,5,P22,father
row1357,Q160236|Q336025,Q160236,Metropolitan Museum of Art,Q336025,"George Spencer-Churchill, 8th Duke of Marlborough",0,1,INCLUDE,0.9,3,P40,child
row1358,Q160236|Q333601,Q160236,Metropolitan Museum of Art,Q333601,"George Spencer-Churchill, 6th Duke of Marlborough",0,1,INCLUDE,0.7,3,P22,father
row1359,Q160236|Q333347,Q160236,Metropolitan Museum of Art,Q333347,"George Spencer-Churchill, 5th Duke of Marlborough",0,0,EXCLUDE,0.7,4,P22,father
row1360,Q160236|Q335825,Q160236,Metropolitan Museum of Art,Q335825,"George Spencer, 4th Duke of Marlborough",0,0,NOT_VISITED,,5,P22,father
row1363,Q160236|Q901402,Q160236,Metropolitan Museum of Art,Q901402,geographer,0,0,NOT_VISITED,,5,P106,occupation
row1366,Q160236|Q80317,Q160236,Metropolitan Museum of Art,Q80317,Garçon à la pipe,1,1,INCLUDE,1.0,3,P1830,owner of
row1372,Q160236|Q20771242,Q160236,Metropolitan Museum of Art,Q20771242,gallerist,1,1,INCLUDE,0.75,3,P106,occupation
row1375,Q160236|Q47035109,Q160236,Metropolitan Museum of Art,Q47035109,Galerie Tanner,1,1,INCLUDE,0.8,5,P1830,owner of
row1381,Q160236|Q64216457,Q160236,Metropolitan Museum of Art,Q64216457,Galerie Jacques Dubourg,1,1,INCLUDE,0.95,5,P1830,owner of
row1385,Q160236|Q47001605,Q160236,Metropolitan Museum of Art,Q47001605,Galerie Fischer,1,1,INCLUDE,0.95,4,P127,owned by
row1389,Q160236|Q3094593,Q160236,Metropolitan Museum of Art,Q3094593,Galerie Charpentier,1,1,INCLUDE,0.95,2,P127,owned by
row1392,Q160236|Q50990573,Q160236,Metropolitan Museum of Art,Q50990573,Galerie Cailleux,1,1,INCLUDE,0.9,4,P127,owned by
row1403,Q160236|Q1418856,Q160236,Metropolitan Museum of Art,Q1418856,Fritz Nathan,1,1,INCLUDE,0.9,4,P127,owned by
row1409,Q160236|Q19502360,Q160236,Metropolitan Museum of Art,Q19502360,Fritz Meyer-Fierz,1,1,INCLUDE,0.9,4,P127,owned by
row1413,Q160236|Q33315010,Q160236,Metropolitan Museum of Art,Q33315010,Frederick Mont,1,1,INCLUDE,0.95,4,P127,owned by
row1415,Q160236|Q96090141,Q160236,Metropolitan Museum of Art,Q96090141,Franziska Figdor,1,0,EXCLUDE,0.85,5,P40,child
row1416,Q160236|Q56291714,Q160236,Metropolitan Museum of Art,Q56291714,Franz Kleinberger,1,1,INCLUDE,0.95,5,P127,owned by
row1417,Q160236|Q142,Q160236,Metropolitan Museum of Art,Q142,France,0,0,EXCLUDE,0.65,4,P127,owned by
row1419,Q160236|Q2142783,Q160236,Metropolitan Museum of Art,Q2142783,father of faith,0,0,EXCLUDE,0.95,4,P106,occupation
row1423,Q160236|Q1979607,Q160236,Metropolitan Museum of Art,Q1979607,financier,0,0,EXCLUDE,0.75,3,P106,occupation
row1429,Q160236|Q3282637,Q160236,Metropolitan Museum of Art,Q3282637,film producer,0,0,EXCLUDE,0.9,4,P106,occupation
row1432,Q160236|Q7042855,Q160236,Metropolitan Museum of Art,Q7042855,film editor,0,0,EXCLUDE,0.9,4,P106,occupation
row1435,Q160236|Q2526255,Q160236,Metropolitan Museum of Art,Q2526255,film director,0,0,EXCLUDE,0.9,4,P106,occupation
row1440,Q160236|Q10800557,Q160236,Metropolitan Museum of Art,Q10800557,film actor,0,0,EXCLUDE,0.9,3,P106,occupation
row1445,Q160236|Q110146410,Q160236,Metropolitan Museum of Art,Q110146410,Fernande Olivier,0,1,INCLUDE,0.55,3,P1830,owner of
row1447,Q160236|Q96090146,Q160236,Metropolitan Museum of Art,Q96090146,Ferdinand Joachim Figdor,1,1,INCLUDE,0.7,3,P22,father
row1448,Q160236|Q157103,Q160236,Metropolitan Museum of Art,Q157103,"Ferdinand IV, King of the Romans",0,0,NOT_VISITED,,5,P40,child
row1449,Q160236|Q150575,Q160236,Metropolitan Museum of Art,Q150575,"Ferdinand III, Holy Roman Emperor",0,0,NOT_VISITED,,4,P40,child
row1450,Q160236|Q150599,Q160236,Metropolitan Museum of Art,Q150599,"Ferdinand II, Holy Roman Emperor",0,0,NOT_VISITED,,3,P22,father
row1453,Q160236|Q77823005,Q160236,Metropolitan Museum of Art,Q77823005,Federico Napoleone,0,0,EXCLUDE,0.95,5,P40,child
row1454,Q160236|Q48525,Q160236,Metropolitan Museum of Art,Q48525,federal government of the United States,0,0,EXCLUDE,0.95,5,P127,owned by
row1455,Q160236|Q496,Q160236,Metropolitan Museum of Art,Q496,feces,0,0,EXCLUDE,0.95,2,P127,owned by
row1459,Q160236|Q11900058,Q160236,Metropolitan Museum of Art,Q11900058,explorer,0,0,EXCLUDE,0.9,3,P106,occupation
row1461,Q160236|Q1970746,Q160236,Metropolitan Museum of Art,Q1970746,Explanatory Dictionary of the Living Great Russian Language,0,0,NOT_VISITED,,4,P1343,described by source
row1466,Q160236|Q53563347,Q160236,Metropolitan Museum of Art,Q53563347,Eugene Thaw,1,1,INCLUDE,0.9,5,P3342,significant person
row1467,Q160236|Q7126304,Q160236,Metropolitan Museum of Art,Q7126304,Eugène Manet,0,0,NOT_VISITED,,4,P40,child
row1475,Q160236|Q20730464,Q160236,Metropolitan Museum of Art,Q20730464,Étienne Bignou,1,1,INCLUDE,0.95,3,P127,owned by
row1481,Q160236|Q10862983,Q160236,Metropolitan Museum of Art,Q10862983,etcher,0,1,INCLUDE,0.7,3,P106,occupation
row1484,Q160236|Q110491536,Q160236,Metropolitan Museum of Art,Q110491536,Estella Katzenellenbogen,1,0,EXCLUDE,0.8,4,P26,spouse
row1485,Q160236|Q66495020,Q160236,Metropolitan Museum of Art,Q66495020,estate owner,0,0,EXCLUDE,0.85,4,P106,occupation
row1488,Q160236|Q860918,Q160236,Metropolitan Museum of Art,Q860918,Esperantist,0,0,NOT_VISITED,,5,P106,occupation
row1489,Q160236|Q1360879,Q160236,Metropolitan Museum of Art,Q1360879,Ernst von Mendelssohn-Bartholdy,1,1,INCLUDE,0.7,5,P22,father
row1495,Q160236|Q2894644,Q160236,Metropolitan Museum of Art,Q2894644,Ephrussi family,1,1,INCLUDE,0.9,4,P127,owned by
row1502,Q160236|Q131524,Q160236,Metropolitan Museum of Art,Q131524,entrepreneur,0,0,EXCLUDE,0.65,3,P106,occupation
row1506,Q160236|Q3055126,Q160236,Metropolitan Museum of Art,Q3055126,entomologist,0,0,NOT_VISITED,,5,P106,occupation
row1509,Q160236|Q329439,Q160236,Metropolitan Museum of Art,Q329439,engraver,0,1,INCLUDE,0.6,5,P106,occupation
row1515,Q160236|Q81096,Q160236,Metropolitan Museum of Art,Q81096,engineer,0,0,EXCLUDE,0.95,4,P106,occupation
row1518,Q160236|Q4532135,Q160236,Metropolitan Museum of Art,Q4532135,Encyclopedic Lexicon,0,0,EXCLUDE,0.95,3,P1343,described by source
row1519,Q160236|Q48968006,Q160236,Metropolitan Museum of Art,Q48968006,encyclopedia.com,0,0,EXCLUDE,0.95,5,P1343,described by source
row1520,Q160236|Q753754,Q160236,Metropolitan Museum of Art,Q753754,Encyclopedia Americana,0,0,EXCLUDE,0.95,5,P1343,described by source
row1521,Q160236|Q867541,Q160236,Metropolitan Museum of Art,Q867541,Encyclopædia Britannica 11th edition,0,0,EXCLUDE,0.9,3,P1343,described by source
row1523,Q160236|Q96297,Q160236,Metropolitan Museum of Art,Q96297,Emil Georg Bührle,1,1,INCLUDE,0.9,5,P3342,significant person
row1524,Q160236|Q21589753,Q160236,Metropolitan Museum of Art,Q21589753,Else Cassirer,1,1,INCLUDE,0.8,4,P40,child
row1528,Q160236|Q279283,Q160236,Metropolitan Museum of Art,Q279283,election in the United States,0,0,NOT_VISITED,,4,P921,main subject
row1534,Q160236|Q24255440,Q160236,Metropolitan Museum of Art,Q24255440,Eduard Cassirer,1,1,INCLUDE,0.6,5,P40,child
row1538,Q160236|Q2443913,Q160236,Metropolitan Museum of Art,Q2443913,Édouard Alphonse James de Rothschild,1,1,INCLUDE,0.8,5,P40,child
row1539,Q160236|Q467167,Q160236,Metropolitan Museum of Art,Q467167,Edmond James de Rothschild,1,1,INCLUDE,0.8,3,P22,father
row1541,Q160236|Q932401,Q160236,Metropolitan Museum of Art,Q932401,Edmond Adolphe de Rothschild,1,1,INCLUDE,0.8,3,P40,child
row1546,Q160236|Q1607826,Q160236,Metropolitan Museum of Art,Q1607826,editor,0,0,NOT_VISITED,,4,P106,occupation
row1549,Q160236|Q84798010,Q160236,Metropolitan Museum of Art,Q84798010,Edited By – Women Film Editors,0,0,EXCLUDE,0.9,5,P1343,described by source
row1552,Q160236|Q188094,Q160236,Metropolitan Museum of Art,Q188094,economist,0,0,NOT_VISITED,,3,P106,occupation
row1553,Q160236|Q27981616,Q160236,Metropolitan Museum of Art,Q27981616,Ecce Homo,1,0,EXCLUDE,0.8,5,P1830,owner of
row1557,Q160236|Q166886,Q160236,Metropolitan Museum of Art,Q166886,duke,0,0,EXCLUDE,0.95,5,P106,occupation
row1558,Q160236|Q3040048,Q160236,Metropolitan Museum of Art,Q3040048,Drouot,1,1,INCLUDE,0.9,5,P127,owned by
row1559,Q160236|Q2453629,Q160236,Metropolitan Museum of Art,Q2453629,drinking vessel,0,0,NOT_VISITED,,3,P921,main subject
row1560,Q160236|Q2034021,Q160236,Metropolitan Museum of Art,Q2034021,dressmaker,0,0,EXCLUDE,0.9,4,P106,occupation
row1566,Q160236|Q15296811,Q160236,Metropolitan Museum of Art,Q15296811,drawer,0,0,EXCLUDE,0.85,3,P106,occupation
row1575,Q160236|Q14623005,Q160236,Metropolitan Museum of Art,Q14623005,draftsperson,0,0,EXCLUDE,0.85,3,P106,occupation
row1578,Q160236|Q35275336,Q160236,Metropolitan Museum of Art,Q35275336,Dr. Willi Raeber,1,1,INCLUDE,0.75,4,P127,owned by
row1584,Q160236|Q75328088,Q160236,Metropolitan Museum of Art,Q75328088,Dominique-Alexandre Roman-Fricero,0,0,EXCLUDE,0.95,5,P40,child
row1588,Q160236|Q25391673,Q160236,Metropolitan Museum of Art,Q25391673,Domenica Walter,1,1,INCLUDE,0.9,4,P127,owned by
row1593,Q160236|Q3455803,Q160236,Metropolitan Museum of Art,Q3455803,director,0,0,EXCLUDE,0.9,4,P106,occupation
row1594,Q160236|Q1162163,Q160236,Metropolitan Museum of Art,Q1162163,director,0,0,EXCLUDE,0.9,5,P106,occupation
row1595,Q160236|Q193391,Q160236,Metropolitan Museum of Art,Q193391,diplomat,0,0,EXCLUDE,0.9,3,P106,occupation
row1599,Q160236|Q452379,Q160236,Metropolitan Museum of Art,Q452379,Diego Columbus,0,0,EXCLUDE,0.9,3,P40,child
row1600,Q160236|Q325909,Q160236,Metropolitan Museum of Art,Q325909,Diego Colombos,0,0,EXCLUDE,0.95,4,P40,child
row1601,Q160236|Q668424,Q160236,Metropolitan Museum of Art,Q668424,"Diego, Prince of Asturias",0,0,EXCLUDE,0.9,5,P40,child
row1603,Q160236|Q105802405,Q160236,Metropolitan Museum of Art,Q105802405,Dictionary of Women Worldwide,0,0,EXCLUDE,0.85,4,P1343,described by source
row1604,Q160236|Q46002746,Q160236,Metropolitan Museum of Art,Q46002746,Dictionary of African Biography,0,0,EXCLUDE,0.98,5,P1343,described by source
row1606,Q160236|Q18939491,Q160236,Metropolitan Museum of Art,Q18939491,diarist,0,0,EXCLUDE,0.9,4,P106,occupation
row1611,Q160236|Q1186818,Q160236,Metropolitan Museum of Art,Q1186818,Den Store Danske Encyklopædi,0,0,EXCLUDE,0.95,3,P1343,described by source
row1615,Q160236|Q110637123,Q160236,Metropolitan Museum of Art,Q110637123,David Katz,1,1,INCLUDE,0.9,5,P127,owned by
row1619,Q160236|Q17254907,Q160236,Metropolitan Museum of Art,Q17254907,David Graham Carritt,1,1,INCLUDE,0.85,4,P127,owned by
row1624,Q160236|Q723358,Q160236,Metropolitan Museum of Art,Q723358,Daniel Wildenstein,1,1,INCLUDE,0.95,3,P127,owned by
row1629,Q160236|Q867510,Q160236,Metropolitan Museum of Art,Q867510,Cypresses,1,1,INCLUDE,0.95,5,P1830,owner of
row1638,Q160236|Q1142334,Q160236,Metropolitan Museum of Art,Q1142334,Crystal Bridges Museum of American Art,0,1,INCLUDE,0.9,2,P127,owned by
row1641,Q160236|Q6430706,Q160236,Metropolitan Museum of Art,Q6430706,critic,0,0,EXCLUDE,0.95,5,P106,occupation
row1642,Q160236|Q12299841,Q160236,Metropolitan Museum of Art,Q12299841,cricketer,0,0,EXCLUDE,0.95,4,P106,occupation
row1645,Q160236|Q60476309,Q160236,Metropolitan Museum of Art,Q60476309,Countess Széchenyi,1,1,INCLUDE,0.75,5,P1830,owner of
row1646,Q160236|Q22932,Q160236,Metropolitan Museum of Art,Q22932,count palatine,0,0,EXCLUDE,0.95,5,P106,occupation
row1647,Q160236|Q708492,Q160236,Metropolitan Museum of Art,Q708492,council member,0,0,EXCLUDE,0.9,4,P106,occupation
row1650,Q160236|Q94378647,Q160236,Metropolitan Museum of Art,Q94378647,Cornelis Marinus van Gogh,0,0,NOT_VISITED,,5,P40,child
row1651,Q160236|Q1297822,Q160236,Metropolitan Museum of Art,Q1297822,copyright,0,0,EXCLUDE,0.95,2,P921,main subject
row1653,Q160236|Q38695,Q160236,Metropolitan Museum of Art,Q38695,cooking,0,0,EXCLUDE,0.95,2,P921,main subject
row1658,Q160236|Q21550489,Q160236,Metropolitan Museum of Art,Q21550489,conceptual artist,0,0,EXCLUDE,0.7,5,P106,occupation
row1663,Q160236|Q36834,Q160236,Metropolitan Museum of Art,Q36834,composer,0,0,EXCLUDE,0.9,3,P106,occupation
row1665,Q160236|Q1780490,Q160236,Metropolitan Museum of Art,Q1780490,communard,0,0,EXCLUDE,0.7,3,P106,occupation
row1669,Q160236|Q1086863,Q160236,Metropolitan Museum of Art,Q1086863,columnist,0,0,EXCLUDE,0.95,5,P106,occupation
row1673,Q160236|Q3243461,Q160236,Metropolitan Museum of Art,Q3243461,collector,1,1,INCLUDE,0.85,4,P106,occupation
row1676,Q160236|Q3262402,Q160236,Metropolitan Museum of Art,Q3262402,cloistered nun,0,0,EXCLUDE,0.9,4,P106,occupation
row1680,Q160236|Q60729883,Q160236,Metropolitan Museum of Art,Q60729883,Cleveland Museum of Art Open Access project,0,0,EXCLUDE,0.6,4,P5008,on focus list of Wikimedia project
row1688,Q160236|Q96242104,Q160236,Metropolitan Museum of Art,Q96242104,Clément Manet,0,0,NOT_VISITED,,4,P22,father
row1689,Q160236|Q96242105,Q160236,Metropolitan Museum of Art,Q96242105,Clément Jean-Baptiste Manet,0,0,NOT_VISITED,,5,P22,father
row1690,Q160236|Q2468727,Q160236,Metropolitan Museum of Art,Q2468727,classical scholar,0,0,EXCLUDE,0.9,5,P106,occupation
row1694,Q160236|Q59916588,Q160236,Metropolitan Museum of Art,Q59916588,City of Toulouse,0,1,INCLUDE,0.9,5,P127,owned by
row1695,Q160236|Q222344,Q160236,Metropolitan Museum of Art,Q222344,cinematographer,0,0,EXCLUDE,0.9,4,P106,occupation
row1696,Q160236|Q96071935,Q160236,Metropolitan Museum of Art,Q96071935,"Christie's, New York",1,1,INCLUDE,0.95,4,P127,owned by
row1701,Q160236|Q1423891,Q160236,Metropolitan Museum of Art,Q1423891,Christian minister,0,0,EXCLUDE,0.9,4,P106,occupation
row1702,Q160236|Q657550,Q160236,Metropolitan Museum of Art,Q657550,Christian I,0,0,NOT_VISITED,,5,P40,child
row1703,Q160236|Q28020362,Q160236,Metropolitan Museum of Art,Q28020362,Christ and the Woman Taken in Adultery,0,0,EXCLUDE,0.8,5,P1830,owner of
row1704,Q160236|Q26722705,Q160236,Metropolitan Museum of Art,Q26722705,Christ and the Woman of Samaria,0,1,INCLUDE,0.75,5,P1830,owner of
row1705,Q160236|Q27979524,Q160236,Metropolitan Museum of Art,Q27979524,Christ and the Woman of Samaria,0,1,INCLUDE,0.75,5,P1830,owner of
row1708,Q160236|Q593644,Q160236,Metropolitan Museum of Art,Q593644,chemist,0,0,EXCLUDE,0.95,4,P106,occupation
row1711,Q160236|Q1461848,Q160236,Metropolitan Museum of Art,Q1461848,Château de Ferrières,1,1,INCLUDE,0.65,5,P1830,owner of
row1712,Q160236|Q34064952,Q160236,Metropolitan Museum of Art,Q34064952,"Charlotte Spencer-Churchill, Duchess of Marlborough",0,0,EXCLUDE,0.8,4,P26,spouse
row1713,Q160236|Q262788,Q160236,Metropolitan Museum of Art,Q262788,Charlotte Napoléone Bonaparte,0,0,EXCLUDE,0.9,5,P40,child
row1715,Q160236|Q2960213,Q160236,Metropolitan Museum of Art,Q2960213,Charles Sedelmeyer,1,1,INCLUDE,0.95,2,P127,owned by
row1716,Q160236|Q56297473,Q160236,Metropolitan Museum of Art,Q56297473,Charles R. Henschel,1,1,INCLUDE,0.8,5,P3342,significant person
row1717,Q160236|Q134309,Q160236,Metropolitan Museum of Art,Q134309,Charles IX of France,0,0,EXCLUDE,0.9,5,P26,spouse
row1718,Q160236|Q62594,Q160236,Metropolitan Museum of Art,Q62594,"Charles III Philip, Elector Palatine",0,0,EXCLUDE,0.95,3,P40,child
row1719,Q160236|Q36234,Q160236,Metropolitan Museum of Art,Q36234,Charles III of Spain,0,0,EXCLUDE,0.95,5,P40,child
row1720,Q160236|Q36174,Q160236,Metropolitan Museum of Art,Q36174,Charles II of Spain,0,0,EXCLUDE,0.95,4,P26,spouse
row1722,Q160236|Q104439776,Q160236,Metropolitan Museum of Art,Q104439776,Charles Durand-Ruel,1,1,INCLUDE,0.9,3,P40,child
row1723,Q160236|Q104439800,Q160236,Metropolitan Museum of Art,Q104439800,Charles Durand-Ruel,1,1,INCLUDE,0.75,4,P40,child
row1730,Q160236|Q21069797,Q160236,Metropolitan Museum of Art,Q21069797,Charles Carstairs,1,1,INCLUDE,0.95,3,P127,owned by
row1733,Q160236|Q66660783,Q160236,Metropolitan Museum of Art,Q66660783,charity worker,0,0,EXCLUDE,0.85,4,P106,occupation
row1735,Q160236|Q140686,Q160236,Metropolitan Museum of Art,Q140686,chairperson,0,0,EXCLUDE,0.95,5,P106,occupation
row1736,Q160236|Q15969109,Q160236,Metropolitan Museum of Art,Q15969109,César-Emmanuel-Flavien Henrion de Staal de Magnoncour,0,1,INCLUDE,0.75,2,P127,owned by
